"Status","Order","Family","Genus","Binomial","Log_mass","Combined_mass","Ancestral.mass","Mass.change"
"extant","Rodentia","Sciuridae","Ammospermophilus","Ammospermophilus harrisii",2.09,122,2.788125,0.698125
"extant","Artiodactyla","Bovidae","Hemitragus","Hemitragus jemlahicus",4.55,35200,5.24904761904762,0.69904761904762
"extant","Artiodactyla","Tayassuidae","Catagonus","Catagonus wagneri",4.55,35566.4,5.24904761904762,0.69904761904762
"extant","Artiodactyla","Giraffidae","Giraffa","Giraffa camelopardalis",5.95,899994.8,5.24904761904762,0.700952380952381
"extant","Rodentia","Muridae","Otomys","Otomys denti",2.08,120,2.788125,0.708125
"extant","Rodentia","Muridae","Tatera","Tatera valida",2.08,121,2.788125,0.708125
"extant","Rodentia","Muridae","Arvicola","Arvicola terrestris",2.08,120,2.788125,0.708125
"extant","Rodentia","Muridae","Rattus","Rattus tanezumi",2.08,134,2.788125,0.708125
"extant","Rodentia","Muridae","Ototylomys","Ototylomys phyllotis",2.08,120,2.788125,0.708125
"extant","Rodentia","Muridae","Sigmodon","Sigmodon mascotensis",2.08,120,2.788125,0.708125
"extant","Rodentia","Sciuridae","Microsciurus","Microsciurus mimulus",2.08,120,2.788125,0.708125
"extant","Rodentia","Pedetidae","Pedetes","Pedetes capensis",3.5,3155,2.788125,0.711875
"extant","Diprotodontia","Macropodidae","Macropus","Macropus dorsalis",4.05,11250,4.76243902439024,0.712439024390244
"extant","Carnivora","Felidae","Herpailurus","Herpailurus yaguarondi",3.89,7874.9,4.60282608695652,0.712826086956521
"extant","Carnivora","Canidae","Atelocynus","Atelocynus microtis",3.89,7750,4.60282608695652,0.712826086956521
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus diana",3.62,4175,4.338,0.718
"extant","Primates","Cercopithecidae","Chlorocebus","Chlorocebus aethiops",3.62,4155,4.338,0.718
"extant","Rodentia","Muridae","Tatera","Tatera inclusa",2.07,118.5,2.788125,0.718125
"extant","Rodentia","Muridae","Melomys","Melomys lanosus",2.07,117.2,2.788125,0.718125
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys lewisi",2.07,117.2,2.788125,0.718125
"extant","Rodentia","Muridae","Ichthyomys","Ichthyomys tweedii",2.07,118.5,2.788125,0.718125
"extant","Artiodactyla","Cervidae","Elaphodus","Elaphodus cephalophus",4.53,33500,5.24904761904762,0.719047619047619
"extant","Artiodactyla","Cervidae","Axis","Axis porcinus",4.53,34127.75,5.24904761904762,0.71904761904762
"extant","Diprotodontia","Macropodidae","Dendrolagus","Dendrolagus bennettianus",4.04,10950,4.76243902439024,0.722439024390244
"extant","Carnivora","Mustelidae","Lontra","Lontra provocax",3.88,7500,4.60282608695652,0.722826086956522
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus campbelli",3.61,4100,4.338,0.728
"extant","Rodentia","Muridae","Mylomys","Mylomys dybowskii",2.06,114.4,2.788125,0.728125
"extant","Rodentia","Myoxidae","Eliomys","Eliomys quercinus",2.06,115,2.788125,0.728125
"extant","Rodentia","Sciuridae","Sundasciurus","Sundasciurus brookei",2.06,115.5,2.788125,0.728125
"extant","Rodentia","Geomyidae","Thomomys","Thomomys bottae",2.06,114.7,2.788125,0.728125
"extant","Rodentia","Echimyidae","Carterodon","Carterodon sulcidens",2.06,113.8,2.788125,0.728125
"extant","Rodentia","Muridae","Kunsia","Kunsia tomentosus",2.06,115.6,2.788125,0.728125
"extant","Rodentia","Muridae","Thomasomys","Thomasomys bombycinus",2.06,114.5,2.788125,0.728125
"extant","Carnivora","Felidae","Felis","Felis chaus",3.86666666666667,7392.96666666667,4.60282608695652,0.736159420289855
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus wolfi",3.6,4000,4.338,0.738
"extant","Primates","Cercopithecidae","Procolobus","Procolobus verus",3.6,4000,4.338,0.738
"extant","Rodentia","Sciuridae","Funisciurus","Funisciurus congicus",2.05,112,2.788125,0.738125
"extant","Rodentia","Muridae","Megadontomys","Megadontomys thomasi",2.05,111,2.788125,0.738125
"extant","Rodentia","Sciuridae","Tamias","Tamias striatus",2.05,111.9,2.788125,0.738125
"extant","Artiodactyla","Tayassuidae","Tayassu","Tayassu pecari",4.51,32233.7,5.24904761904762,0.73904761904762
"extant","Rodentia","Sciuridae","Marmota","Marmota flaviventris",3.53,3350,2.788125,0.741875
"extant","Diprotodontia","Macropodidae","Dendrolagus","Dendrolagus scottae",4.02,10375,4.76243902439024,0.742439024390245
"extant","Primates","Cercopithecidae","Macaca","Macaca fascicularis",3.595,3991.5,4.338,0.743
"extant","Carnivora","Phocidae","Lobodon","Lobodon carcinophagus",5.35,225000,4.60282608695652,0.747173913043478
"extant","Carnivora","Phocidae","Monachus","Monachus schauinslandi",5.35,223000,4.60282608695652,0.747173913043478
"extant","Primates","Lemuridae","Varecia","Varecia variegata",3.59,3850,4.338,0.748
"extant","Rodentia","Sciuridae","Funisciurus","Funisciurus isabella",2.04,109,2.788125,0.748125
"extant","Rodentia","Sciuridae","Petinomys","Petinomys genibarbis",2.04,110,2.788125,0.748125
"extant","Rodentia","Muridae","Melomys","Melomys leucogaster",2.04,108.5,2.788125,0.748125
"extant","Rodentia","Muridae","Pogonomelomys","Pogonomelomys mayeri",2.04,109.7,2.788125,0.748125
"extant","Rodentia","Muridae","Stenomys","Stenomys verecundus",2.04,108.5,2.788125,0.748125
"extant","Rodentia","Sciuridae","Ammospermophilus","Ammospermophilus interpres",2.04,110.3,2.788125,0.748125
"extant","Rodentia","Dasyproctidae","Dasyprocta","Dasyprocta fuliginosa",3.54,3500,2.788125,0.751875
"extant","Primates","Hominidae","Gorilla","Gorilla gorilla",5.09,124251,4.338,0.752
"extant","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4.01,10250,4.76243902439024,0.752439024390244
"extant","Carnivora","Mustelidae","Taxidea","Taxidea taxus",3.85,7107.6,4.60282608695652,0.752826086956521
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus pogonias",3.58,3765,4.338,0.758
"extant","Primates","Cebidae","Cacajao","Cacajao melanocephalus",3.58,3800,4.338,0.758
"extant","Rodentia","Muridae","Otomys","Otomys sloggetti",2.03,106.3,2.788125,0.758125
"extant","Rodentia","Muridae","Rattus","Rattus lutreolus",2.03,106,2.788125,0.758125
"extant","Rodentia","Muridae","Rattus","Rattus baluensis",2.03,107.5,2.788125,0.758125
"extant","Rodentia","Echimyidae","Mesomys","Mesomys didelphoides",2.03,108,2.788125,0.758125
"extant","Rodentia","Echimyidae","Mesomys","Mesomys leniceps",2.03,108,2.788125,0.758125
"extant","Rodentia","Echimyidae","Mesomys","Mesomys obscurus",2.03,108,2.788125,0.758125
"extant","Rodentia","Echimyidae","Mesomys","Mesomys stimulax",2.03,108,2.788125,0.758125
"extant","Diprotodontia","Phalangeridae","Ailurops","Ailurops ursinus",4,10000,4.76243902439024,0.762439024390244
"extant","Carnivora","Procyonidae","Procyon","Procyon cancrivorus",3.84,6949.9,4.60282608695652,0.762826086956522
"extant","Primates","Cercopithecidae","Macaca","Macaca mulatta",3.57,3713,4.338,0.768
"extant","Primates","Cercopithecidae","Macaca","Macaca radiata",3.57,3690,4.338,0.768
"extant","Rodentia","Sciuridae","Paraxerus","Paraxerus ochraceus",2.02,104.3,2.788125,0.768125
"extant","Rodentia","Muridae","Mesocricetus","Mesocricetus auratus",2.02,105,2.788125,0.768125
"extant","Rodentia","Muridae","Chiruromys","Chiruromys forbesi",2.02,105.2,2.788125,0.768125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys deserti",2.02,104.5,2.788125,0.768125
"extant","Rodentia","Sciuridae","Ammospermophilus","Ammospermophilus leucurus",2.02,103.7,2.788125,0.768125
"extant","Artiodactyla","Bovidae","Rupicapra","Rupicapra pyrenaica",4.48,30000,5.24904761904762,0.769047619047619
"extant","Carnivora","Felidae","Prionailurus","Prionailurus planiceps",3.83,6750,4.60282608695652,0.772826086956521
"extant","Primates","Cercopithecidae","Macaca","Macaca sinica",3.56,3590,4.338,0.778
"extant","Rodentia","Muridae","Otomys","Otomys saundersiae",2.01,103,2.788125,0.778125
"extant","Rodentia","Muridae","Otomys","Otomys irroratus",2.01,101.8,2.788125,0.778125
"extant","Rodentia","Muridae","Tatera","Tatera guineae",2.01,102.5,2.788125,0.778125
"extant","Rodentia","Muridae","Graomys","Graomys domorum",2.01,102,2.788125,0.778125
"extant","Artiodactyla","Bovidae","Redunca","Redunca fulvorufula",4.47,29499.9,5.24904761904762,0.77904761904762
"extant","Artiodactyla","Bovidae","Pseudois","Pseudois schaeferi",4.47,29250,5.24904761904762,0.77904761904762
"extant","Diprotodontia","Macropodidae","Dendrolagus","Dendrolagus dorianus",3.98,9581,4.76243902439024,0.782439024390244
"extant","Carnivora","Mustelidae","Lontra","Lontra longicaudis",3.82,6555,4.60282608695652,0.782826086956522
"extant","Rodentia","Muridae","Melomys","Melomys platyops",2.005,104.2,2.788125,0.783125
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus ascanius",3.55,3550,4.338,0.788
"extant","Rodentia","Anomaluridae","Idiurus","Idiurus zenkeri",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Aethomys","Aethomys hindei",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Melomys","Melomys rubicola",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Zyzomys","Zyzomys pedunculatus",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Meriones","Meriones persicus",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Niviventer","Niviventer niviventer",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Eliurus","Eliurus ellermani",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Eliurus","Eliurus majori",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Eliurus","Eliurus penicillatus",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Tylomys","Tylomys nudicaudus",2,100,2.788125,0.788125
"extant","Rodentia","Sciuridae","Tamias","Tamias bulleri",2,100,2.788125,0.788125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys buccinatus",2,100.3,2.788125,0.788125
"extant","Rodentia","Sciuridae","Microsciurus","Microsciurus santanderensis",2,99.8,2.788125,0.788125
"extant","Artiodactyla","Bovidae","Saiga","Saiga tatarica",4.46,29000,5.24904761904762,0.789047619047619
"extant","Rodentia","Sciuridae","Marmota","Marmota monax",3.58,3801.7,2.788125,0.791875
"extant","Carnivora","Phocidae","Ommatophoca","Ommatophoca rossii",5.4,250000,4.60282608695652,0.797173913043479
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus cephus",3.54,3485,4.338,0.798
"extant","Primates","Indridae","Propithecus","Propithecus verreauxi",3.54,3480,4.338,0.798
"extant","Primates","Indridae","Propithecus","Propithecus tattersalli",3.54,3500,4.338,0.798
"extant","Rodentia","Muridae","Tatera","Tatera afra",1.99,97,2.788125,0.798125
"extant","Rodentia","Muridae","Mesocricetus","Mesocricetus newtoni",1.99,97.5,2.788125,0.798125
"extant","Rodentia","Muridae","Gymnuromys","Gymnuromys roberti",1.99,97.5,2.788125,0.798125
"extant","Rodentia","Muridae","Juscelinomys","Juscelinomys candango",1.99,97.3,2.788125,0.798125
"extant","Artiodactyla","Bovidae","Ammodorcas","Ammodorcas clarkei",4.45,28049.8,5.24904761904762,0.799047619047619
"extant","Artiodactyla","Bovidae","Gazella","Gazella subgutturosa",4.45,28500,5.24904761904762,0.799047619047619
"extant","Artiodactyla","Bovidae","Naemorhedus","Naemorhedus goral",4.45,28500,5.24904761904762,0.799047619047619
"extant","Diprotodontia","Macropodidae","Dendrolagus","Dendrolagus spadix",3.96,9100,4.76243902439024,0.802439024390244
"extant","Carnivora","Mustelidae","Arctonyx","Arctonyx collaris",3.8,6356,4.60282608695652,0.802826086956522
"extant","Lagomorpha","Ochotonidae","Ochotona","Ochotona princeps",2.2,157.6,3.00666666666667,0.806666666666667
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus sclateri",3.53,3375,4.338,0.808
"extant","Rodentia","Muridae","Malacomys","Malacomys longipes",1.98,95.6,2.788125,0.808125
"extant","Rodentia","Muridae","Tatera","Tatera robusta",1.98,96,2.788125,0.808125
"extant","Rodentia","Muridae","Pseudomys","Pseudomys oralis",1.98,95,2.788125,0.808125
"extant","Rodentia","Muridae","Melomys","Melomys moncktoni",1.98,95.4,2.788125,0.808125
"extant","Rodentia","Muridae","Pogonomys","Pogonomys loriae",1.98,95.1333333333333,2.788125,0.808125
"extant","Rodentia","Octodontidae","Aconaemys","Aconaemys sagei",1.98,96.5,2.788125,0.808125
"extant","Artiodactyla","Bovidae","Pantholops","Pantholops hodgsonii",4.44,27500,5.24904761904762,0.809047619047619
"extant","Artiodactyla","Bovidae","Procapra","Procapra gutturosa",4.44,27750,5.24904761904762,0.809047619047619
"extant","Artiodactyla","Bovidae","Procapra","Procapra przewalskii",4.44,27500,5.24904761904762,0.809047619047619
"extant","Rodentia","Muridae","Zyzomys","Zyzomys maini",1.97,94,2.788125,0.818125
"extant","Rodentia","Muridae","Brachyuromys","Brachyuromys betsileoensis",1.97,92.5,2.788125,0.818125
"extant","Rodentia","Muridae","Sigmodon","Sigmodon hispidus",1.97,92.4,2.788125,0.818125
"extant","Rodentia","Muridae","Phaenomys","Phaenomys ferrugineus",1.97,93.8,2.788125,0.818125
"extant","Artiodactyla","Bovidae","Gazella","Gazella rufifrons",4.43,26999.8,5.24904761904762,0.81904761904762
"extant","Artiodactyla","Bovidae","Naemorhedus","Naemorhedus caudatus",4.43,27000,5.24904761904762,0.81904761904762
"extant","Monotremata","Tachyglossidae","Tachyglossus","Tachyglossus aculeatus",3.42,3025,4.24,0.82
"extant","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus",3.61,4060,2.788125,0.821875
"extant","Rodentia","Erethizontidae","Coendou","Coendou bicolor",3.61,4050,2.788125,0.821875
"extant","Diprotodontia","Macropodidae","Dendrolagus","Dendrolagus spp.",3.94,8750,4.76243902439024,0.822439024390244
"extant","Carnivora","Canidae","Speothos","Speothos venaticus",3.78,6000,4.60282608695652,0.822826086956522
"extant","Lagomorpha","Ochotonidae","Ochotona","Ochotona alpina",2.18,150,3.00666666666667,0.826666666666667
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus erythrotis",3.51,3255,4.338,0.828
"extant","Rodentia","Muridae","Meriones","Meriones shawi",1.96,90.6,2.788125,0.828125
"extant","Rodentia","Muridae","Meriones","Meriones libycus",1.96,91.3,2.788125,0.828125
"extant","Rodentia","Sciuridae","Tamias","Tamias ochrogenys",1.96,91.7,2.788125,0.828125
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys minutus",1.96,92,2.788125,0.828125
"extant","Rodentia","Sciuridae","Microsciurus","Microsciurus flaviventer",1.96,92,2.788125,0.828125
"extant","Artiodactyla","Bovidae","Rupicapra","Rupicapra rupicapra",4.42,26100,5.24904761904762,0.829047619047619
"extant","Carnivora","Phocidae","Cystophora","Cystophora cristata",5.435,288333.5,4.60282608695652,0.832173913043479
"extant","Diprotodontia","Macropodidae","Petrogale","Petrogale xanthopus",3.93,8500,4.76243902439024,0.832439024390244
"extant","Primates","Lemuridae","Eulemur","Eulemur fulvus",3.5,3150,4.338,0.838
"extant","Rodentia","Muridae","Aethomys","Aethomys kaiseri",1.95,90,2.788125,0.838125
"extant","Rodentia","Muridae","Desmomys","Desmomys harringtoni",1.95,90,2.788125,0.838125
"extant","Rodentia","Muridae","Oenomys","Oenomys hypoxanthus",1.95,90,2.788125,0.838125
"extant","Rodentia","Dipodidae","Dipus","Dipus sagitta",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Maxomys","Maxomys inas",1.95,90,2.788125,0.838125
"extant","Rodentia","Muridae","Brachyuromys","Brachyuromys ramirohitra",1.95,90,2.788125,0.838125
"extant","Rodentia","Muridae","Eliurus","Eliurus tanala",1.95,90,2.788125,0.838125
"extant","Rodentia","Muridae","Melomys","Melomys mollis",1.95,90.1,2.788125,0.838125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys nelsoni",1.95,88.6,2.788125,0.838125
"extant","Rodentia","Sciuridae","Spermophilus","Spermophilus spilosoma",1.95,89,2.788125,0.838125
"extant","Rodentia","Sciuridae","Tamias","Tamias senex",1.95,89.3,2.788125,0.838125
"extant","Rodentia","Muridae","Delomys","Delomys sublineatus",1.95,90,2.788125,0.838125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis definitus",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys austrinus",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys caucensis",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys couesi",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys fulviventer",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys nitela",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys ochrogaster",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys venezuelae",1.95,90,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys venustus",1.95,89,2.788125,0.838125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys wetzeli",1.95,89,2.788125,0.838125
"extant","Artiodactyla","Cervidae","Mazama","Mazama rufina",4.41,25999.8,5.24904761904762,0.839047619047619
"extant","Rodentia","Sciuridae","Sciurus","Sciurus flammifer",3.63,4293,2.788125,0.841875
"extant","Carnivora","Phocidae","Erignathus","Erignathus barbatus",5.45,280000,4.60282608695652,0.847173913043479
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus dryas",3.49,3075,4.338,0.848
"extant","Rodentia","Muridae","Mystromys","Mystromys albicaudatus",1.94,86.9,2.788125,0.848125
"extant","Rodentia","Sciuridae","Sundasciurus","Sundasciurus lowii",1.94,87.5,2.788125,0.848125
"extant","Rodentia","Muridae","Euneomys","Euneomys chinchilloides",1.94,87.6,2.788125,0.848125
"extant","Rodentia","Muridae","Thomasomys","Thomasomys aureus",1.94,88,2.788125,0.848125
"extant","Rodentia","Sciuridae","Microsciurus","Microsciurus alfari",1.94,87.5,2.788125,0.848125
"extant","Rodentia","Sciuridae","Marmota","Marmota caudata",3.64,4350,2.788125,0.851875
"extant","Rodentia","Erethizontidae","Coendou","Coendou prehensilis",3.64,4400,2.788125,0.851875
"extant","Lagomorpha","Ochotonidae","Ochotona","Ochotona pusilla",2.15,142.5,3.00666666666667,0.856666666666667
"extant","Primates","Cebidae","Chiropotes","Chiropotes satanas",3.48,3000,4.338,0.858
"extant","Rodentia","Muridae","Oenomys","Oenomys ornatus",1.93,85.5,2.788125,0.858125
"extant","Rodentia","Muridae","Stenocephalemys","Stenocephalemys griseicauda",1.93,85.7,2.788125,0.858125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys californicus",1.93,85,2.788125,0.858125
"extant","Rodentia","Muridae","Dicrostonyx","Dicrostonyx torquatus",1.93,85,2.788125,0.858125
"extant","Rodentia","Sciuridae","Tamias","Tamias sibiricus",1.93,85,2.788125,0.858125
"extant","Rodentia","Muridae","Leptomys","Leptomys elegans",1.93,84.8,2.788125,0.858125
"extant","Rodentia","Muridae","Melomys","Melomys bougainville",1.93,86,2.788125,0.858125
"extant","Rodentia","Geomyidae","Geomys","Geomys pinetis",1.93,85,2.788125,0.858125
"extant","Rodentia","Heteromyidae","Heteromys","Heteromys goldmani",1.93,85,2.788125,0.858125
"extant","Rodentia","Muridae","Habromys","Habromys lepturus",1.93,85,2.788125,0.858125
